shot_end_x,shot_end_y,shot_speed,shot_distance,gk_x,gk_y,gk_dive_distance,ball_travel_time,gk_reach_time,reaction_time,dist_from_center,dist_from_left_post,dist_from_right_post,dist_from_crossbar,dist_from_ground,zone,psxg,is_goal
6.741,2.259,87.0,14.2,4.116,0.3,3.276,0.6202,0.4689,0.2291,3.252,6.741,0.579,0.181,2.259,TOP_R,0.94,1
2.471,1.902,77.8,10.1,2.365,0.0,1.905,0.4928,0.05,0.187,1.371,2.471,4.849,0.538,1.902,TOP_C,0.05,0
1.888,1.535,101.1,40.0,3.079,0.0,1.943,1.5,0.1102,0.1754,1.8,1.888,5.432,0.905,1.535,MID_L,0.05,0
0.526,0.662,67.6,18.0,3.673,0.0,3.216,1.0107,0.5994,0.136,3.184,0.526,6.794,1.778,0.662,LOW_L,0.2875,0
0.427,0.843,60.6,7.0,3.865,0.0,3.54,0.4379,0.672,0.08,3.254,0.427,6.893,1.597,0.843,MID_L,0.985,1
3.112,2.142,91.3,12.9,4.184,0.0,2.396,0.5339,0.0805,0.183,1.073,3.112,4.208,0.298,2.142,TOP_C,0.43,1
5.504,1.673,56.4,19.9,3.866,0.0,2.341,1.3363,0.2219,0.08,1.899,5.504,1.816,0.767,1.673,TOP_R,0.05,0
6.946,0.68,92.2,16.0,4.236,0.3,2.736,0.6561,0.49,0.2226,3.33,6.946,0.374,1.76,0.68,LOW_R,0.8875,1
6.018,2.035,56.1,21.6,3.919,0.3,2.724,1.4604,0.3374,0.08,2.495,6.018,1.302,0.405,2.035,TOP_R,0.62,1
0.749,1.902,59.5,6.6,4.325,0.0,4.05,0.4196,0.7064,0.2138,2.99,0.749,6.571,0.538,1.902,TOP_L,0.985,1
6.258,2.027,119.4,15.2,3.602,0.0,3.341,0.481,0.4764,0.149,2.72,6.258,1.062,0.413,2.027,TOP_R,0.968,1
5.862,1.093,78.8,8.7,2.913,0.5,3.008,0.419,0.5497,0.0863,2.206,5.862,1.458,1.347,1.093,MID_R,0.985,1
5.366,0.696,91.8,5.1,2.76,0.0,2.698,0.209,0.4641,0.137,1.785,5.366,1.954,1.744,0.696,LOW_R,0.98,1
1.868,0.331,78.7,9.3,4.359,0.0,2.512,0.4472,0.4351,0.201,2.0,1.868,5.452,2.109,0.331,LOW_L,0.986,1
4.945,1.898,56.7,26.4,2.743,0.0,2.908,1.7684,0.3632,0.169,1.453,4.945,2.375,0.542,1.898,TOP_R,0.05,0
0.075,0.635,73.9,6.7,3.068,0.0,3.059,0.3409,0.5607,0.1441,3.632,0.075,7.245,1.805,0.635,LOW_L,0.985,1
0.471,0.418,86.7,17.5,2.348,0.0,1.923,0.7667,0.2817,0.1247,3.289,0.471,6.849,2.022,0.418,LOW_L,0.2875,0
1.205,2.261,57.3,13.8,4.234,0.0,3.78,0.9108,0.5697,0.2087,2.666,1.205,6.115,0.179,2.261,TOP_L,0.68,1
5.529,0.933,109.9,7.9,4.339,0.0,1.512,0.2708,0.1101,0.1184,1.891,5.529,1.791,1.507,0.933,MID_R,0.4,0
0.495,2.303,48.0,18.8,3.641,0.3,3.73,1.4855,0.5991,0.2003,3.345,0.495,6.825,0.137,2.303,TOP_L,0.62,1
4.409,0.421,99.9,20.3,3.303,0.5,1.108,0.7686,0.0889,0.1056,1.095,4.409,2.911,2.019,0.421,LOW_C,0.05,0
1.265,1.077,84.6,8.1,3.606,0.0,2.577,0.3615,0.3979,0.2265,2.399,1.265,6.055,1.363,1.077,MID_L,0.985,1
2.576,1.091,54.8,11.7,3.582,0.0,1.484,0.8065,0.064,0.1262,1.092,2.576,4.744,1.349,1.091,MID_C,0.05,0
0.885,2.388,60.5,13.4,2.429,0.0,2.844,0.8401,0.1986,0.0829,3.011,0.885,6.435,0.052,2.388,TOP_L,0.62,0
0.979,1.995,68.9,13.9,2.292,0.5,1.99,0.7642,0.1408,0.1622,2.791,0.979,6.341,0.445,1.995,TOP_L,0.2875,1
1.56,0.816,60.8,40.0,4.207,0.0,2.77,2.4914,0.4743,0.1367,2.139,1.56,5.76,1.624,0.816,MID_L,0.05,0
1.21,0.393,94.8,26.4,2.374,0.0,1.228,1.0566,0.1034,0.08,2.586,1.21,6.11,2.047,0.393,LOW_L,0.335,1
0.779,1.791,80.3,17.0,3.397,0.0,3.172,0.8015,0.4669,0.1836,2.937,0.779,6.541,0.649,1.791,TOP_L,0.2875,0
5.776,0.932,52.0,12.3,4.116,0.3,1.776,0.8971,0.2275,0.1459,2.136,5.776,1.544,1.508,0.932,MID_R,0.05,0
3.762,1.347,71.8,8.9,4.202,0.0,1.417,0.4703,0.05,0.175,0.163,3.762,3.558,1.093,1.347,MID_C,0.05,0
0.719,0.207,82.4,24.5,3.578,0.0,2.866,1.129,0.5272,0.1614,3.11,0.719,6.601,2.233,0.207,LOW_L,0.525,0
2.262,1.306,65.1,30.9,2.965,0.0,1.483,1.7985,0.05,0.1451,1.401,2.262,5.058,1.134,1.306,MID_L,0.05,0
5.653,1.392,86.1,19.1,2.629,0.3,3.215,0.8415,0.5685,0.1614,2.0,5.653,1.667,1.048,1.392,MID_R,0.2,0
5.472,0.133,48.6,40.0,3.35,0.0,2.126,3.122,0.3772,0.1566,2.113,5.472,1.848,2.307,0.133,LOW_R,0.335,1
4.311,1.226,91.5,7.3,3.689,0.3,1.115,0.3038,0.05,0.2304,0.651,4.311,3.009,1.214,1.226,MID_C,0.4,1
1.905,0.605,62.5,40.0,2.377,0.5,0.483,2.425,0.05,0.1768,1.859,1.905,5.415,1.835,0.605,LOW_L,0.05,0
5.352,1.8,77.0,6.3,4.297,0.0,2.086,0.3087,0.0762,0.1914,1.789,5.352,1.968,0.64,1.8,TOP_R,0.4,0
3.41,0.05,130.0,7.1,4.583,0.5,1.257,0.2085,0.198,0.1739,1.197,3.41,3.91,2.39,0.05,LOW_C,0.986,1
6.072,2.135,53.9,22.7,4.371,0.5,2.36,1.5932,0.2379,0.1255,2.58,6.072,1.248,0.305,2.135,TOP_R,0.62,0
0.954,0.05,100.6,23.9,3.616,0.3,2.674,0.9013,0.5259,0.1017,2.948,0.954,6.366,2.39,0.05,LOW_L,0.525,1
6.156,0.529,104.5,21.6,4.598,0.3,1.575,0.7841,0.202,0.1789,2.59,6.156,1.164,1.911,0.529,LOW_R,0.2875,1
5.671,1.18,73.5,23.8,4.278,0.0,1.826,1.2268,0.1608,0.1818,2.012,5.671,1.649,1.26,1.18,MID_R,0.05,0
0.765,1.687,66.3,14.8,3.462,0.0,3.181,0.8473,0.4868,0.1344,2.933,0.765,6.555,0.753,1.687,TOP_L,0.2875,0
1.023,0.101,101.9,24.0,3.248,0.3,2.234,0.8923,0.4057,0.1531,2.864,1.023,6.297,2.339,0.101,LOW_L,0.335,0
7.112,1.75,102.3,8.4,4.249,0.5,3.124,0.3112,0.5283,0.08,3.493,7.112,0.208,0.69,1.75,TOP_R,0.985,1
2.129,1.514,69.6,5.6,3.492,0.0,2.037,0.3074,0.1531,0.1411,1.559,2.129,5.191,0.926,1.514,MID_L,0.4,1
7.27,0.416,83.9,11.0,4.168,0.3,3.104,0.4955,0.5879,0.1573,3.699,7.27,0.05,2.024,0.416,LOW_R,0.985,1
1.856,1.66,68.2,9.3,3.306,0.0,2.204,0.5159,0.1751,0.1926,1.857,1.856,5.464,0.78,1.66,TOP_L,0.2,0
4.795,1.716,89.9,14.6,4.069,0.0,1.863,0.6166,0.05,0.2215,1.238,4.795,2.525,0.724,1.716,TOP_C,0.05,1
1.383,1.967,98.6,14.9,4.666,0.3,3.681,0.5721,0.6331,0.1136,2.396,1.383,5.937,0.473,1.967,TOP_L,0.985,1
0.678,2.39,98.2,12.0,2.923,0.3,3.067,0.4618,0.3737,0.0832,3.203,0.678,6.642,0.05,2.39,TOP_L,0.76,1
6.386,1.974,117.8,19.4,4.547,0.0,2.697,0.6244,0.2722,0.1489,2.828,6.386,0.934,0.466,1.974,TOP_R,0.2875,0
5.815,1.11,93.5,7.3,4.084,0.0,2.056,0.2969,0.2453,0.08,2.158,5.815,1.505,1.33,1.11,MID_R,0.65,1
2.027,1.06,53.9,9.4,3.353,0.0,1.697,0.6618,0.1439,0.2341,1.641,2.027,5.293,1.38,1.06,MID_L,0.05,0
5.954,0.584,82.8,36.9,3.839,0.3,2.134,1.6897,0.3412,0.1849,2.38,5.954,1.366,1.856,0.584,LOW_R,0.2875,0
1.879,0.329,71.1,12.7,3.089,0.5,1.222,0.6764,0.1151,0.0812,1.992,1.879,5.441,2.111,0.329,LOW_L,0.335,0
0.581,0.698,77.1,29.2,3.082,0.5,2.509,1.4346,0.4377,0.2566,3.123,0.581,6.739,1.742,0.698,LOW_L,0.2875,1
5.82,1.477,46.1,7.4,3.689,0.0,2.593,0.6096,0.3452,0.1284,2.176,5.82,1.5,0.963,1.477,MID_R,0.4,0
3.978,1.044,77.1,36.8,5.009,0.3,1.272,1.8066,0.0704,0.1356,0.363,3.978,3.342,1.396,1.044,MID_C,0.05,0
1.656,1.218,103.2,30.9,2.701,0.0,1.604,1.1356,0.0736,0.2295,2.004,1.656,5.664,1.222,1.218,MID_L,0.05,0
2.171,0.807,92.5,40.0,2.706,0.0,0.968,1.6382,0.05,0.1592,1.545,2.171,5.149,1.633,0.807,LOW_L,0.05,1
5.555,1.686,53.8,5.7,3.092,0.0,2.985,0.4026,0.4283,0.1047,1.951,5.555,1.765,0.754,1.686,TOP_R,0.92,1
0.804,0.244,91.5,11.2,5.907,0.3,5.103,0.4639,1.0882,0.1119,3.018,0.804,6.516,2.196,0.244,LOW_L,0.99,1
5.639,1.492,63.0,28.5,3.199,0.0,2.86,1.7153,0.4226,0.2125,1.998,5.639,1.681,0.948,1.492,MID_R,0.05,0
5.882,0.813,73.7,12.3,1.968,0.3,3.948,0.6307,0.7911,0.2065,2.259,5.882,1.438,1.627,0.813,LOW_R,0.985,1
0.707,0.112,93.7,6.4,3.158,0.0,2.454,0.2588,0.468,0.2117,3.154,0.707,6.613,2.328,0.112,LOW_L,0.99,1
2.348,1.154,84.8,7.0,2.757,0.5,0.771,0.3108,0.05,0.1505,1.313,2.348,4.972,1.286,1.154,MID_L,0.2,0
3.423,1.243,82.4,36.5,3.725,0.0,1.28,1.6762,0.05,0.1076,0.238,3.423,3.897,1.197,1.243,MID_C,0.05,0
2.002,1.923,56.3,11.1,3.697,0.0,2.564,0.7497,0.2363,0.08,1.801,2.002,5.318,0.517,1.923,TOP_L,0.05,0
1.939,0.947,72.0,7.7,3.634,0.0,1.942,0.4072,0.2364,0.1102,1.743,1.939,5.381,1.493,0.947,MID_L,0.2,0
2.568,0.332,61.6,40.0,5.401,0.3,2.833,2.4592,0.5208,0.1869,1.408,2.568,4.752,2.108,0.332,LOW_C,0.335,0
5.955,0.371,108.6,6.4,4.659,0.0,1.348,0.2235,0.1366,0.1674,2.447,5.955,1.365,2.069,0.371,LOW_R,0.895,1
3.715,0.976,112.4,17.9,2.328,0.5,1.466,0.6031,0.1591,0.1886,0.25,3.715,3.605,1.464,0.976,MID_C,0.05,0
6.194,1.176,108.5,7.7,3.881,0.0,2.595,0.2686,0.3907,0.1488,2.535,6.194,1.126,1.264,1.176,MID_R,0.985,1
4.198,1.057,66.0,20.1,4.341,0.3,0.77,1.1532,0.05,0.1293,0.562,4.198,3.122,1.383,1.057,MID_C,0.05,0
5.001,0.927,78.6,13.3,2.821,0.0,2.369,0.6432,0.3574,0.1283,1.372,5.001,2.319,1.513,0.927,MID_R,0.05,0
2.189,1.638,83.8,5.0,4.063,0.3,2.303,0.2281,0.2812,0.1112,1.53,2.189,5.131,0.802,1.638,TOP_L,0.98,1
0.94,1.435,73.5,20.2,2.21,0.0,1.916,1.0406,0.13,0.1262,2.728,0.94,6.38,1.005,1.435,MID_L,0.2875,0
2.769,0.87,111.2,8.8,4.743,0.0,2.157,0.2992,0.3061,0.2593,0.957,2.769,4.551,1.57,0.87,MID_C,0.98,1
0.14,1.746,89.0,13.8,4.265,0.3,4.371,0.5887,0.8437,0.1712,3.559,0.14,7.18,0.694,1.746,TOP_L,0.985,1
2.959,0.983,110.5,8.1,2.152,0.3,1.058,0.2794,0.0144,0.2072,0.74,2.959,4.361,1.457,0.983,MID_C,0.2,1
6.251,2.311,120.6,8.0,4.438,0.3,2.707,0.2514,0.2656,0.2001,2.811,6.251,1.069,0.129,2.311,TOP_R,0.99,1
4.333,1.961,78.3,37.2,3.151,0.5,1.88,1.7991,0.1081,0.1677,1.002,4.333,2.987,0.479,1.961,TOP_C,0.05,0
6.843,0.517,78.9,32.3,4.046,0.3,2.805,1.5513,0.5116,0.131,3.259,6.843,0.477,1.923,0.517,LOW_R,0.2875,1
5.956,2.012,94.6,16.0,3.725,0.3,2.812,0.6405,0.3704,0.171,2.429,5.956,1.364,0.428,2.012,TOP_R,0.68,1
1.669,1.776,52.1,15.4,3.447,0.0,2.513,1.1219,0.257,0.2402,2.067,1.669,5.651,0.664,1.776,TOP_L,0.05,0
2.5,0.181,90.0,15.8,3.706,0.0,1.22,0.6644,0.1402,0.1689,1.557,2.5,4.82,2.259,0.181,LOW_C,0.335,0
1.754,0.693,94.3,29.3,1.815,0.0,0.695,1.1784,0.05,0.1278,1.978,1.754,5.566,1.747,0.693,LOW_L,0.05,0
5.713,1.446,69.3,5.2,2.836,0.0,3.22,0.2855,0.5319,0.1651,2.066,5.713,1.607,0.994,1.446,MID_R,0.98,1
7.178,2.306,59.0,15.8,5.714,0.0,2.731,1.0154,0.1784,0.1605,3.682,7.178,0.142,0.134,2.306,TOP_R,0.62,1
5.71,1.344,120.9,9.6,4.419,0.3,1.661,0.3016,0.1353,0.1323,2.054,5.71,1.61,1.096,1.344,MID_R,0.4,0
5.278,1.714,67.8,6.9,3.916,0.3,1.963,0.3843,0.153,0.105,1.691,5.278,2.042,0.726,1.714,TOP_R,0.2,1
6.6,1.477,82.4,14.7,5.077,0.3,1.925,0.6737,0.1932,0.1238,2.951,6.6,0.72,0.963,1.477,MID_R,0.2875,0
2.731,1.174,68.4,5.5,4.911,0.3,2.349,0.307,0.3576,0.165,0.93,2.731,4.589,1.266,1.174,MID_C,0.98,1
3.859,1.017,85.3,16.6,4.475,0.3,0.945,0.7375,0.05,0.2041,0.284,3.859,3.461,1.423,1.017,MID_C,0.05,0
6.74,0.259,121.0,14.0,4.115,0.3,2.625,0.4375,0.4686,0.1592,3.226,6.74,0.58,2.181,0.259,LOW_R,0.99,1
0.326,0.303,57.7,8.9,3.768,0.0,3.456,0.5876,0.6732,0.1446,3.458,0.326,6.994,2.137,0.303,LOW_L,0.99,1
0.996,0.471,87.0,15.7,4.591,0.0,3.626,0.6853,0.7113,0.0943,2.767,0.996,6.324,1.969,0.471,LOW_L,0.94,1
2.064,1.314,76.1,37.4,2.804,0.0,1.508,1.8623,0.05,0.1989,1.599,2.064,5.256,1.126,1.314,MID_L,0.05,0
0.162,1.273,100.1,11.0,4.434,0.0,4.458,0.417,0.8804,0.2103,3.499,0.162,7.158,1.167,1.273,MID_L,0.985,1
4.467,1.714,104.2,6.8,3.271,0.0,2.09,0.2459,0.1117,0.228,0.946,4.467,2.853,0.726,1.714,TOP_C,0.85,1
4.4,0.905,101.8,35.7,2.984,0.0,1.68,1.3291,0.1665,0.1719,0.804,4.4,2.92,1.535,0.905,MID_C,0.05,0
1.492,0.958,98.4,9.9,3.073,0.0,1.849,0.3814,0.2079,0.1121,2.184,1.492,5.828,1.482,0.958,MID_L,0.4,0
6.746,1.925,96.5,29.3,4.125,0.3,3.084,1.1496,0.4677,0.1048,3.166,6.746,0.574,0.515,1.925,TOP_R,0.2875,1
2.517,0.165,76.9,12.1,3.28,0.3,0.776,0.5988,0.134,0.1917,1.556,2.517,4.803,2.275,0.165,LOW_C,0.335,0
4.875,1.988,101.2,9.3,3.456,0.0,2.442,0.3464,0.1672,0.08,1.437,4.875,2.445,0.452,1.988,TOP_C,0.2,0
6.032,1.554,54.7,13.2,4.314,0.0,2.317,0.9117,0.2421,0.1221,2.395,6.032,1.288,0.886,1.554,MID_R,0.2875,0
4.081,1.408,102.2,5.8,3.716,0.3,1.167,0.2153,0.05,0.115,0.461,4.081,3.239,1.032,1.408,MID_C,0.2,0
5.872,1.214,102.1,40.0,3.614,0.3,2.436,1.4843,0.377,0.1762,2.212,5.872,1.448,1.226,1.214,MID_R,0.2875,0
6.508,1.536,81.3,17.1,3.559,0.0,3.325,0.7964,0.5498,0.0961,2.865,6.508,0.812,0.904,1.536,MID_R,0.2875,1
6.826,0.195,90.2,34.4,4.354,0.0,2.48,1.4452,0.4735,0.1819,3.328,6.826,0.494,2.245,0.195,LOW_R,0.525,1
5.326,0.833,50.5,16.4,3.458,0.5,1.898,1.2339,0.2796,0.1592,1.711,5.326,1.994,1.607,0.833,MID_R,0.05,0
1.273,1.371,96.0,12.9,4.677,0.0,3.67,0.5113,0.6636,0.08,2.392,1.273,6.047,1.069,1.371,MID_L,0.985,1
5.932,0.719,79.3,11.4,4.237,0.5,1.709,0.5441,0.2363,0.08,2.327,5.932,1.388,1.721,0.719,LOW_R,0.2875,0
0.953,1.123,70.0,29.2,3.643,0.0,2.915,1.5818,0.4848,0.2185,2.708,0.953,6.367,1.317,1.123,MID_L,0.2875,0
6.722,1.761,94.2,19.7,5.279,0.0,2.277,0.7928,0.1734,0.0818,3.109,6.722,0.598,0.679,1.761,TOP_R,0.2875,0
4.255,1.105,116.9,20.4,3.268,0.3,1.274,0.6615,0.0592,0.1013,0.606,4.255,3.065,1.335,1.105,MID_C,0.05,0
3.354,1.437,64.9,6.1,3.557,0.3,1.155,0.3585,0.05,0.1395,0.376,3.354,3.966,1.003,1.437,MID_C,0.05,0
6.462,2.0,83.2,17.2,4.262,0.3,2.781,0.7838,0.3626,0.227,2.909,6.462,0.858,0.44,2.0,TOP_R,0.62,0
0.392,0.171,72.6,13.0,4.307,0.3,3.917,0.6764,0.8702,0.2141,3.432,0.392,6.928,2.269,0.171,LOW_L,0.99,1
7.077,1.832,112.7,11.7,3.575,0.3,3.822,0.3935,0.6879,0.1097,3.471,7.077,0.243,0.608,1.832,TOP_R,0.985,1
3.414,1.466,84.6,5.1,3.415,0.0,1.466,0.2299,0.05,0.1467,0.348,3.414,3.906,0.974,1.466,MID_C,0.4,0
6.693,0.348,88.8,8.8,3.486,0.5,3.21,0.3772,0.6141,0.1149,3.156,6.693,0.627,2.092,0.348,LOW_R,0.99,1
6.589,0.98,72.2,11.3,4.374,0.3,2.317,0.5922,0.3662,0.1399,2.939,6.589,0.731,1.46,0.98,MID_R,0.4,0
1.724,0.942,86.2,5.6,2.974,0.0,1.565,0.2463,0.1251,0.1408,1.956,1.724,5.596,1.498,0.942,MID_L,0.65,1
7.27,0.803,85.5,29.4,3.272,0.0,4.078,1.303,0.812,0.2028,3.634,7.27,0.05,1.637,0.803,LOW_R,0.2875,0
1.107,1.096,69.9,7.3,2.717,0.0,1.948,0.3983,0.215,0.1903,2.556,1.107,6.213,1.344,1.096,MID_L,0.7375,1
4.013,2.39,68.6,25.2,4.343,0.0,2.413,1.3943,0.05,0.1392,1.222,4.013,3.307,0.05,2.39,TOP_C,0.43,1
7.27,0.242,50.6,20.1,4.318,0.0,2.962,1.5027,0.5506,0.1144,3.74,7.27,0.05,2.198,0.242,LOW_R,0.525,0
6.842,0.287,83.0,7.3,5.479,0.5,1.379,0.3353,0.1531,0.1488,3.316,6.842,0.478,2.153,0.287,LOW_R,0.7,1
0.724,0.205,68.4,40.0,2.978,0.3,2.257,2.2176,0.3762,0.1672,3.107,0.724,6.596,2.235,0.205,LOW_L,0.525,0
6.647,1.833,92.3,6.7,3.954,0.0,3.258,0.2744,0.4857,0.0987,3.049,6.647,0.673,0.607,1.833,TOP_R,0.985,1
0.363,0.146,121.1,18.2,2.525,0.3,2.168,0.5704,0.3884,0.1428,3.467,0.363,6.957,2.294,0.146,LOW_L,0.7,1
1.201,1.462,98.2,9.4,3.82,0.3,2.865,0.3633,0.4673,0.2082,2.471,1.201,6.119,0.978,1.462,MID_L,0.985,1
5.228,0.226,49.7,10.6,4.876,0.0,0.418,0.8059,0.05,0.212,1.856,5.228,2.092,2.214,0.226,LOW_R,0.335,0
5.567,0.752,106.3,5.8,4.859,0.5,0.751,0.2084,0.05,0.0954,1.964,5.567,1.753,1.688,0.752,LOW_R,0.2,0
3.707,0.76,86.4,5.9,2.146,0.3,1.628,0.2595,0.2028,0.2041,0.462,3.707,3.613,1.68,0.76,LOW_C,0.92,1
3.683,0.877,62.5,13.4,4.08,0.0,0.963,0.8099,0.05,0.1127,0.344,3.683,3.637,1.563,0.877,MID_C,0.05,0
3.888,0.171,81.3,16.2,4.201,0.5,0.454,0.754,0.05,0.1217,1.073,3.888,3.432,2.269,0.171,LOW_C,0.335,0
0.939,0.478,89.3,24.3,2.411,0.3,1.482,1.0311,0.1804,0.1698,2.82,0.939,6.381,1.962,0.478,LOW_L,0.2875,0
3.555,0.05,88.8,24.8,3.476,0.0,0.093,1.0578,0.05,0.2031,1.175,3.555,3.765,2.39,0.05,LOW_C,0.335,1
4.248,0.523,50.7,5.8,3.482,0.0,0.928,0.4306,0.004,0.08,0.912,4.248,3.072,1.917,0.523,LOW_C,0.05,0
1.394,1.297,98.2,25.7,3.176,0.0,2.204,0.9929,0.2581,0.248,2.267,1.394,5.926,1.143,1.297,MID_L,0.2875,1
5.445,1.032,100.4,9.8,4.694,0.0,1.276,0.3704,0.0002,0.1494,1.795,5.445,1.875,1.408,1.032,MID_R,0.05,0
4.776,1.237,68.2,21.2,4.746,0.3,0.937,1.1808,0.05,0.2119,1.116,4.776,2.544,1.203,1.237,MID_C,0.05,0
1.097,2.055,90.7,8.6,3.83,0.0,3.419,0.3577,0.4956,0.109,2.695,1.097,6.223,0.385,2.055,TOP_L,0.99,1
5.774,2.39,56.7,9.1,2.421,0.0,4.117,0.6109,0.6505,0.1178,2.416,5.774,1.546,0.05,2.39,TOP_R,0.988,1
1.663,1.535,68.9,5.8,2.409,0.0,1.706,0.318,0.05,0.1143,2.022,1.663,5.657,0.905,1.535,MID_L,0.05,0
6.886,0.417,106.2,40.0,4.346,0.0,2.574,1.4277,0.4475,0.2424,3.324,6.886,0.434,2.023,0.417,LOW_R,0.2875,0
6.001,0.544,124.5,11.9,4.224,0.0,1.859,0.363,0.2569,0.1622,2.437,6.001,1.319,1.896,0.544,LOW_R,0.8875,1
1.645,1.97,101.1,6.2,3.311,0.0,2.581,0.2311,0.2292,0.1033,2.15,1.645,5.675,0.47,1.97,TOP_L,0.92,1
0.458,0.46,55.3,6.4,2.093,0.5,1.635,0.4357,0.2211,0.1728,3.291,0.458,6.862,1.98,0.46,LOW_L,0.55,1
0.406,1.149,68.2,20.6,3.748,0.5,3.405,1.1412,0.648,0.1075,3.255,0.406,6.914,1.291,1.149,MID_L,0.2875,0
6.115,2.39,65.6,22.2,3.808,0.3,3.113,1.2845,0.3892,0.1437,2.719,6.115,1.205,0.05,2.39,TOP_R,0.62,1
1.955,0.825,71.0,5.5,3.919,0.3,2.033,0.2931,0.3034,0.182,1.75,1.955,5.365,1.615,0.825,MID_L,0.98,1
4.744,1.391,75.2,19.5,4.076,0.0,1.543,0.9816,0.05,0.2053,1.097,4.744,2.576,1.049,1.391,MID_C,0.05,0
6.921,0.275,40.0,5.6,3.917,0.0,3.017,0.5333,0.5635,0.1168,3.395,6.921,0.399,2.165,0.275,LOW_R,0.96,1
6.458,1.753,111.5,24.0,3.497,0.0,3.442,0.8142,0.5529,0.1555,2.849,6.458,0.862,0.687,1.753,TOP_R,0.4,0
1.492,1.917,83.9,15.0,3.541,0.0,2.806,0.6765,0.3246,0.0841,2.277,1.492,5.828,0.523,1.917,TOP_L,0.2875,0
4.169,0.121,105.8,29.4,3.321,0.0,0.856,1.0512,0.1517,0.1579,1.211,4.169,3.151,2.319,0.121,LOW_C,0.335,0
3.523,1.97,42.7,8.2,4.712,0.0,2.301,0.7309,0.1098,0.1051,0.762,3.523,3.797,0.47,1.97,TOP_C,0.05,0
1.317,0.578,69.1,9.5,3.168,0.0,1.94,0.5209,0.2755,0.0986,2.43,1.317,6.003,1.862,0.578,LOW_L,0.4,0
1.761,1.548,102.5,9.5,3.753,0.0,2.522,0.3528,0.3104,0.1535,1.927,1.761,5.559,0.892,1.548,MID_L,0.92,1
4.793,0.712,71.4,16.5,4.197,0.0,0.929,0.8777,0.05,0.1494,1.242,4.793,2.527,1.728,0.712,LOW_C,0.05,0
0.997,0.05,91.7,29.5,5.101,0.0,4.104,1.2184,0.9222,0.128,2.908,0.997,6.323,2.39,0.05,LOW_L,0.525,1
4.323,1.254,40.8,18.8,3.744,0.0,1.381,1.7488,0.05,0.1982,0.664,4.323,2.997,1.186,1.254,MID_C,0.05,0
1.103,1.95,92.0,40.0,4.133,0.0,3.604,1.6474,0.5701,0.1126,2.659,1.103,6.217,0.49,1.95,TOP_L,0.2875,0
6.127,1.014,55.5,11.6,4.795,0.0,1.674,0.7908,0.1456,0.1428,2.476,6.127,1.193,1.426,1.014,MID_R,0.2875,0
0.665,1.623,85.0,16.9,2.317,0.3,2.117,0.7549,0.2256,0.1308,3.023,0.665,6.655,0.817,1.623,MID_L,0.2875,1
0.242,0.313,106.0,24.3,3.584,0.0,3.357,0.8671,0.648,0.1512,3.536,0.242,7.078,2.127,0.313,LOW_L,0.6,0
0.609,2.39,87.8,16.2,2.785,0.0,3.232,0.7003,0.3565,0.1917,3.267,0.609,6.711,0.05,2.39,TOP_L,0.62,0
3.776,1.219,67.0,10.2,4.64,0.3,1.262,0.5773,0.0285,0.1116,0.116,3.776,3.544,1.221,1.219,MID_C,0.05,0
0.282,0.277,95.8,12.2,4.145,0.0,3.873,0.4813,0.7782,0.1326,3.507,0.282,7.038,2.163,0.277,LOW_L,0.99,1
5.276,1.312,59.2,11.4,2.045,0.0,3.487,0.7295,0.6202,0.08,1.618,5.276,2.044,1.128,1.312,MID_R,0.4,1
0.636,0.097,92.2,28.0,3.148,0.3,2.52,1.1497,0.4846,0.1238,3.226,0.636,6.684,2.343,0.097,LOW_L,0.525,1
0.451,1.546,53.4,17.6,4.042,0.0,3.909,1.2467,0.7101,0.1501,3.225,0.451,6.869,0.894,1.546,MID_L,0.2875,0
5.42,1.489,76.3,5.7,4.626,0.0,1.687,0.2839,0.011,0.1348,1.78,5.42,1.9,0.951,1.489,MID_R,0.2,0
2.416,0.05,76.0,5.0,3.705,0.0,1.29,0.2496,0.198,0.152,1.708,2.416,4.904,2.39,0.05,LOW_L,0.944,1
5.187,2.275,79.3,40.0,5.536,0.0,2.301,1.9106,0.05,0.1789,1.856,5.187,2.133,0.165,2.275,TOP_R,0.43,0
0.924,0.931,98.2,11.2,4.692,0.5,3.792,0.433,0.7543,0.1887,2.751,0.924,6.396,1.509,0.931,MID_L,0.985,1
4.721,0.08,71.3,9.0,3.941,0.3,0.811,0.4768,0.1678,0.1579,1.557,4.721,2.599,2.36,0.08,LOW_C,0.335,1
0.861,1.918,93.1,7.8,3.475,0.5,2.974,0.3195,0.4659,0.2043,2.885,0.861,6.459,0.522,1.918,TOP_L,0.985,1
7.031,2.136,59.2,40.0,3.298,0.5,4.075,2.5588,0.7457,0.2344,3.493,7.031,0.289,0.304,2.136,TOP_R,0.62,1
4.077,2.246,125.3,27.5,2.293,0.0,2.869,0.832,0.2585,0.1712,1.108,4.077,3.243,0.194,2.246,TOP_C,0.43,1
5.241,1.309,83.1,14.9,2.583,0.0,2.963,0.6776,0.4772,0.1853,1.584,5.241,2.079,1.131,1.309,MID_R,0.4,1
6.527,1.012,40.0,12.7,3.718,0.0,2.986,1.2076,0.5148,0.1729,2.874,6.527,0.793,1.428,1.012,MID_R,0.2875,0
